WORD,MPQA,TYPE,LEN,POS,STEM,P,PP,MP
luxury,1.0,strongsubj,1,noun,n,,positive,
lying,-1.0,strongsubj,1,anypos,n,,negative,
lyrical,1.0,strongsubj,1,adj,n,,positive,
macabre,-1.0,strongsubj,1,adj,n,,negative,
mad,-1.0,strongsubj,1,adj,n,,negative,
madden,-1.0,strongsubj,1,verb,y,,negative,
maddening,-1.0,strongsubj,1,anypos,n,,negative,
maddeningly,-1.0,strongsubj,1,anypos,n,,negative,
madder,-1.0,strongsubj,1,adj,n,,negative,
madder,-1.0,strongsubj,1,noun,n,,negative,
madly,-1.0,strongsubj,1,anypos,n,,negative,
madman,-1.0,strongsubj,1,noun,n,,negative,
madness,-1.0,strongsubj,1,noun,n,,negative,
magic,1.0,strongsubj,1,adj,n,,positive,
magical,1.0,strongsubj,1,adj,n,,positive,
magnanimous,1.0,strongsubj,1,anypos,n,,positive,
magnanimously,1.0,strongsubj,1,anypos,n,,positive,
magnetic,1.0,weaksubj,1,adj,n,,positive,
magnificence,1.0,strongsubj,1,anypos,n,,positive,
magnificent,1.0,strongsubj,1,adj,n,,positive,
magnificent,1.0,strongsubj,1,anypos,n,,positive,
magnificently,1.0,strongsubj,1,anypos,n,,positive,
magnify,1.0,weaksubj,1,verb,n,,positive,
majestic,1.0,strongsubj,1,adj,n,,positive,
majesty,1.0,strongsubj,1,noun,n,,positive,
major,0.0,weaksubj,1,adj,n,,neutral,
maladjusted,-1.0,strongsubj,1,adj,n,,negative,
maladjustment,-1.0,strongsubj,1,noun,n,,negative,
malady,-1.0,weaksubj,1,noun,n,,negative,
malaise,-1.0,weaksubj,1,noun,n,,negative,
malcontent,-1.0,strongsubj,1,adj,n,,negative,
malcontent,-1.0,strongsubj,1,noun,n,,negative,
malcontented,-1.0,strongsubj,1,adj,n,,negative,
maledict,-1.0,strongsubj,1,noun,n,,negative,
maledict,-1.0,strongsubj,1,verb,y,,negative,
malevolence,-1.0,strongsubj,1,noun,n,,negative,
malevolent,-1.0,strongsubj,1,adj,n,,negative,
malevolently,-1.0,strongsubj,1,anypos,n,,negative,
malice,-1.0,strongsubj,1,noun,n,,negative,
malicious,-1.0,strongsubj,1,adj,n,,negative,
maliciously,-1.0,strongsubj,1,anypos,n,,negative,
maliciousness,-1.0,strongsubj,1,noun,n,,negative,
malign,-1.0,strongsubj,1,adj,n,,negative,
malign,-1.0,strongsubj,1,verb,y,,negative,
malignant,-1.0,weaksubj,1,adj,n,,negative,
malodorous,-1.0,strongsubj,1,adj,n,,negative,
maltreatment,-1.0,strongsubj,1,adj,n,,negative,
maltreatment,-1.0,strongsubj,1,noun,n,,negative,
manageable,1.0,weaksubj,1,adj,n,,positive,
maneuver,-1.0,weaksubj,1,adj,n,,negative,
maneuver,-1.0,weaksubj,1,noun,n,,negative,
mangle,-1.0,strongsubj,1,verb,y,,negative,
mania,-1.0,strongsubj,1,noun,n,,negative,
maniac,-1.0,strongsubj,1,noun,n,,negative,
maniacal,-1.0,strongsubj,1,adj,n,,negative,
manic,-1.0,strongsubj,1,adj,n,,negative,
manifest,1.0,strongsubj,1,adj,n,,positive,
manipulate,-1.0,weaksubj,1,verb,y,,negative,
manipulation,-1.0,weaksubj,1,adj,n,,negative,
manipulation,-1.0,weaksubj,1,noun,n,,negative,
manipulative,-1.0,strongsubj,1,adj,n,,negative,
manipulators,-1.0,strongsubj,1,adj,n,,negative,
manipulators,-1.0,strongsubj,1,noun,n,,negative,
manly,1.0,strongsubj,1,adj,n,,positive,
mannerly,1.0,strongsubj,1,adj,n,,positive,
mantra,0.0,strongsubj,1,adj,n,,neutral,
mantra,0.0,strongsubj,1,noun,n,,neutral,
mar,-1.0,strongsubj,1,noun,n,,negative,
mar,-1.0,strongsubj,1,verb,y,,negative,
marginal,-1.0,weaksubj,1,adj,n,,negative,
marginally,-1.0,weaksubj,1,adverb,n,,negative,
martyrdom,-1.0,strongsubj,1,noun,n,,negative,
martyrdom-seeking,-1.0,strongsubj,1,adj,n,,negative,
marvel,1.0,strongsubj,1,noun,n,,positive,
marvel,1.0,strongsubj,1,verb,y,,positive,
marvellous,1.0,strongsubj,1,adj,n,,positive,
marvelous,1.0,strongsubj,1,adj,n,,positive,
marvelous,1.0,strongsubj,1,anypos,y,,positive,
marvelously,1.0,strongsubj,1,anypos,n,,positive,
marvelousness,1.0,strongsubj,1,noun,n,,positive,
marvels,1.0,strongsubj,1,noun,n,,positive,
massacre,-1.0,strongsubj,1,noun,n,,negative,
massacre,-1.0,strongsubj,1,verb,y,,negative,
massacres,-1.0,strongsubj,1,noun,n,,negative,
massive,0.0,weaksubj,1,adj,n,,neutral,
master,1.0,strongsubj,1,adj,n,,positive,
master,1.0,strongsubj,1,noun,n,,positive,
masterful,1.0,strongsubj,1,adj,n,,positive,
masterfully,1.0,strongsubj,1,adverb,n,,positive,
masterpiece,1.0,strongsubj,1,noun,n,,positive,
masterpieces,1.0,strongsubj,1,noun,n,,positive,
masters,1.0,strongsubj,1,adj,n,,positive,
masters,1.0,strongsubj,1,noun,n,,positive,
mastery,1.0,strongsubj,1,noun,n,,positive,
matchless,1.0,strongsubj,1,adj,n,,positive,
matter,0.0,weaksubj,1,verb,y,,neutral,
mature,1.0,weaksubj,1,adj,n,,positive,
maturely,1.0,weaksubj,1,adverb,n,,positive,
maturity,1.0,weaksubj,1,noun,n,,positive,
maverick,-1.0,strongsubj,1,adj,n,,negative,
mawkish,-1.0,strongsubj,1,anypos,n,,negative,
mawkishly,-1.0,strongsubj,1,anypos,n,,negative,
mawkishness,-1.0,strongsubj,1,anypos,n,,negative,
maxi-devaluation,-1.0,strongsubj,1,adj,n,,negative,
maxi-devaluation,-1.0,strongsubj,1,noun,n,,negative,
maximize,1.0,strongsubj,1,verb,y,,positive,
maybe,0.0,strongsubj,1,anypos,y,,neutral,
meager,-1.0,strongsubj,1,adj,n,,negative,
mean,-1.0,strongsubj,1,adj,n,,negative,
mean,0.0,weaksubj,1,verb,y,,neutral,
meaningful,1.0,strongsubj,1,adj,n,,positive,
meaningless,-1.0,strongsubj,1,adj,n,,negative,
meanness,-1.0,strongsubj,1,noun,n,,negative,
meddle,-1.0,strongsubj,1,verb,y,,negative,
meddlesome,-1.0,strongsubj,1,anypos,y,,negative,
mediocre,-1.0,strongsubj,1,adj,n,,negative,
mediocrity,-1.0,strongsubj,1,noun,n,,negative,
meek,1.0,strongsubj,1,adj,n,,positive,
melancholy,-1.0,strongsubj,1,adj,n,,negative,
mellow,1.0,strongsubj,1,adj,n,,positive,
melodramatic,-1.0,strongsubj,1,adj,n,,negative,
melodramatically,-1.0,strongsubj,1,adverb,n,,negative,
memorable,1.0,strongsubj,1,adj,n,,positive,
memorialize,1.0,strongsubj,1,verb,y,,positive,
memories,0.0,weaksubj,1,adj,n,,neutral,
memories,0.0,weaksubj,1,noun,n,,neutral,
menace,-1.0,strongsubj,1,noun,n,,negative,
menace,-1.0,strongsubj,1,verb,y,,negative,
menacing,-1.0,strongsubj,1,anypos,n,,negative,
menacingly,-1.0,strongsubj,1,anypos,n,,negative,
mend,1.0,weaksubj,1,verb,y,,positive,
mendacious,-1.0,strongsubj,1,adj,n,,negative,
mendacity,-1.0,strongsubj,1,noun,n,,negative,
menial,-1.0,weaksubj,1,adj,n,,negative,
mentality,0.0,strongsubj,1,noun,n,,neutral,
mentor,1.0,weaksubj,1,noun,n,,positive,
merciful,1.0,strongsubj,1,anypos,y,,positive,
mercifully,1.0,strongsubj,1,anypos,n,,positive,
merciless,-1.0,strongsubj,1,adj,n,,negative,
mercilessly,-1.0,strongsubj,1,adverb,n,,negative,
mercy,1.0,strongsubj,1,adj,n,,positive,
mercy,1.0,strongsubj,1,noun,n,,positive,
mere,-1.0,strongsubj,1,adj,n,,negative,
mere,-1.0,strongsubj,1,anypos,y,,negative,
merely,-1.0,strongsubj,1,anypos,y,,negative,
merit,1.0,strongsubj,1,noun,n,,positive,
merit,1.0,strongsubj,1,verb,y,,positive,
meritorious,1.0,strongsubj,1,adj,n,,positive,
merrily,1.0,strongsubj,1,adj,n,,positive,
merriment,1.0,strongsubj,1,noun,n,,positive,
merriness,1.0,strongsubj,1,noun,n,,positive,
merry,1.0,strongsubj,1,adj,n,,positive,
mesmerize,1.0,strongsubj,1,verb,y,,positive,
mesmerizing,1.0,strongsubj,1,anypos,n,,positive,
mesmerizing,1.0,strongsubj,1,anypos,n,,positive,
mesmerizingly,1.0,strongsubj,1,anypos,n,,positive,
mess,-1.0,strongsubj,1,adj,n,,negative,
mess,-1.0,strongsubj,1,noun,n,,negative,
messy,-1.0,weaksubj,1,adj,n,,negative,
metaphorize,0.0,strongsubj,1,verb,y,,neutral,
meticulous,1.0,weaksubj,1,adj,n,,positive,
meticulously,1.0,weaksubj,1,adj,n,,positive,
midget,-1.0,strongsubj,1,adj,n,,negative,
midget,-1.0,strongsubj,1,noun,n,,negative,
miff,-1.0,weaksubj,1,verb,y,,negative,
might,0.0,weaksubj,1,anypos,y,,neutral,
might,1.0,strongsubj,1,noun,n,,positive,
mightily,1.0,strongsubj,1,anypos,n,,positive,
mighty,1.0,strongsubj,1,anypos,n,,positive,
mild,1.0,weaksubj,1,adj,n,,positive,
militancy,-1.0,strongsubj,1,adj,n,,negative,
militancy,-1.0,strongsubj,1,noun,n,,negative,
mind,-1.0,weaksubj,1,verb,y,,negative,
mindful,1.0,strongsubj,1,adj,n,,positive,
mindless,-1.0,strongsubj,1,anypos,n,,negative,
mindlessly,-1.0,strongsubj,1,anypos,n,,negative,
minister,1.0,weaksubj,1,verb,y,,positive,
minor,0.0,weaksubj,1,adj,n,,neutral,
miracle,1.0,strongsubj,1,noun,n,,positive,
miracles,1.0,strongsubj,1,noun,n,,positive,
miraculous,1.0,strongsubj,1,adj,n,,positive,
miraculously,1.0,strongsubj,1,anypos,n,,positive,
miraculousness,1.0,strongsubj,1,noun,n,,positive,
mirage,-1.0,strongsubj,1,adj,n,,negative,
mirage,-1.0,strongsubj,1,noun,n,,negative,
mire,-1.0,strongsubj,1,noun,n,,negative,
mire,-1.0,strongsubj,1,verb,y,,negative,
mirth,1.0,strongsubj,1,noun,n,,positive,
misapprehend,-1.0,weaksubj,1,verb,y,,negative,
misbecoming,-1.0,strongsubj,1,adj,n,,negative,
misbecome,-1.0,strongsubj,1,verb,y,,negative,
misbegotten,-1.0,strongsubj,1,adj,n,,negative,
misbehave,-1.0,strongsubj,1,verb,y,,negative,
misbehavior,-1.0,strongsubj,1,noun,n,,negative,
miscalculate,-1.0,weaksubj,1,verb,y,,negative,
miscalculation,-1.0,weaksubj,1,adj,n,,negative,
miscalculation,-1.0,weaksubj,1,noun,n,,negative,
mischief,-1.0,strongsubj,1,adj,n,,negative,
mischief,-1.0,strongsubj,1,noun,n,,negative,
mischievous,-1.0,strongsubj,1,anypos,n,,negative,
mischievously,-1.0,strongsubj,1,anypos,n,,negative,
misconception,-1.0,strongsubj,1,anypos,n,,negative,
misconceptions,-1.0,strongsubj,1,adj,n,,negative,
misconceptions,-1.0,strongsubj,1,noun,n,,negative,
miscreant,-1.0,strongsubj,1,noun,n,,negative,
miscreants,-1.0,strongsubj,1,noun,n,,negative,
misdirection,-1.0,strongsubj,1,noun,n,,negative,
miser,-1.0,strongsubj,1,noun,n,,negative,
miserly,-1.0,strongsubj,1,anypos,n,,negative,
miserable,-1.0,strongsubj,1,adj,n,,negative,
miserableness,-1.0,strongsubj,1,noun,n,,negative,
miserably,-1.0,strongsubj,1,anypos,n,,negative,
miseries,-1.0,strongsubj,1,noun,n,,negative,
misery,-1.0,strongsubj,1,anypos,n,,negative,
misery,-1.0,strongsubj,1,noun,n,,negative,
misfit,-1.0,strongsubj,1,noun,n,,negative,
misfortune,-1.0,strongsubj,1,noun,n,,negative,
misgiving,-1.0,strongsubj,1,noun,n,,negative,
misgivings,-1.0,strongsubj,1,noun,n,,negative,
misguidance,-1.0,strongsubj,1,noun,n,,negative,
misguide,-1.0,strongsubj,1,verb,y,,negative,
misguided,-1.0,strongsubj,1,adj,n,,negative,
mishandle,-1.0,strongsubj,1,verb,y,,negative,
mishap,-1.0,strongsubj,1,noun,n,,negative,
misinform,-1.0,strongsubj,1,verb,y,,negative,
misinformed,-1.0,strongsubj,1,adj,n,,negative,
misinterpret,-1.0,strongsubj,1,verb,y,,negative,
misjudge,-1.0,strongsubj,1,verb,y,,negative,
misjudgment,-1.0,strongsubj,1,noun,n,,negative,
mislead,-1.0,strongsubj,1,noun,n,,negative,
mislead,-1.0,strongsubj,1,verb,y,,negative,
misleading,-1.0,strongsubj,1,anypos,n,,negative,
misleadingly,-1.0,strongsubj,1,anypos,y,,negative,
mislike,-1.0,strongsubj,1,verb,y,,negative,
mismanage,-1.0,strongsubj,1,verb,y,,negative,
misread,-1.0,strongsubj,1,verb,y,,negative,
misreading,-1.0,strongsubj,1,adj,n,,negative,
misreading,-1.0,strongsubj,1,noun,n,,negative,
misrepresent,-1.0,strongsubj,1,verb,y,,negative,
misrepresentation,-1.0,strongsubj,1,anypos,y,,negative,
miss,-1.0,weaksubj,1,verb,y,,negative,
misstatement,-1.0,strongsubj,1,noun,n,,negative,
mistake,-1.0,strongsubj,1,adj,n,,negative,
mistake,-1.0,strongsubj,1,noun,n,,negative,
mistaken,-1.0,strongsubj,1,verb,y,,negative,
mistakenly,-1.0,strongsubj,1,adverb,n,,negative,
mistakes,-1.0,strongsubj,1,adj,n,,negative,
mistakes,-1.0,strongsubj,1,noun,n,,negative,
mistrust,-1.0,strongsubj,1,adj,n,,negative,
mistrust,-1.0,strongsubj,1,noun,n,,negative,
mistrustful,-1.0,strongsubj,1,anypos,y,,negative,
mistrustfully,-1.0,strongsubj,1,anypos,y,,negative,
misunderstand,-1.0,strongsubj,1,verb,n,,negative,
misunderstood,-1.0,strongsubj,1,verb,n,,negative,
misunderstanding,-1.0,strongsubj,1,adj,n,,negative,
misunderstanding,-1.0,strongsubj,1,noun,n,,negative,
misunderstanding,-1.0,strongsubj,1,verb,n,,negative,
misunderstandings,-1.0,strongsubj,1,adj,n,,negative,
misunderstandings,-1.0,strongsubj,1,noun,n,,negative,
misuse,-1.0,strongsubj,1,verb,y,,negative,
mm,0.0,strongsubj,1,anypos,n,,neutral,
moan,-1.0,strongsubj,1,verb,y,,negative,
mock,-1.0,strongsubj,1,adj,n,,negative,
mock,-1.0,strongsubj,1,verb,y,,negative,
mockeries,-1.0,strongsubj,1,noun,n,,negative,
mockery,-1.0,strongsubj,1,noun,n,,negative,
mocking,-1.0,strongsubj,1,adj,n,,negative,
mockingly,-1.0,strongsubj,1,anypos,n,,negative,
moderate,1.0,strongsubj,1,adj,n,,positive,
moderation,1.0,strongsubj,1,adj,n,,positive,
moderation,1.0,strongsubj,1,noun,n,,positive,
modern,1.0,weaksubj,1,adj,n,,positive,
modest,1.0,weaksubj,1,adj,n,,positive,
modesty,1.0,weaksubj,1,noun,n,,positive,
molest,-1.0,strongsubj,1,verb,y,,negative,
molestation,-1.0,strongsubj,1,noun,n,,negative,
mollify,1.0,strongsubj,1,verb,y,,positive,
momentous,1.0,strongsubj,1,adj,n,,positive,
monotonous,-1.0,strongsubj,1,adj,n,,negative,
monotony,-1.0,strongsubj,1,noun,n,,negative,
monster,-1.0,strongsubj,1,noun,n,,negative,
monstrosities,-1.0,strongsubj,1,noun,n,,negative,
monstrosity,-1.0,strongsubj,1,noun,n,,negative,
monstrous,-1.0,strongsubj,1,adj,n,,negative,
monstrously,-1.0,strongsubj,1,anypos,n,,negative,
monumental,1.0,strongsubj,1,adj,n,,positive,
monumentally,1.0,strongsubj,1,adj,n,,positive,
moody,-1.0,strongsubj,1,adj,n,,negative,
moon,-1.0,weaksubj,1,verb,y,,negative,
moot,-1.0,weaksubj,1,adj,n,,negative,
mope,-1.0,weaksubj,1,verb,y,,negative,
moral,1.0,strongsubj,1,adj,n,,positive,
moral,1.0,strongsubj,1,noun,n,,positive,
morality,1.0,strongsubj,1,noun,n,,positive,
moralize,1.0,strongsubj,1,verb,y,,positive,
morbid,-1.0,strongsubj,1,adj,n,,negative,
morbidly,-1.0,strongsubj,1,adj,n,,negative,
mordant,-1.0,strongsubj,1,adj,n,,negative,
mordantly,-1.0,strongsubj,1,adj,n,,negative,
moreover,0.0,strongsubj,1,anypos,y,,neutral,
moribund,-1.0,strongsubj,1,adj,n,,negative,
mortification,-1.0,strongsubj,1,noun,n,,negative,
mortified,-1.0,strongsubj,1,adj,n,,negative,
mortify,-1.0,strongsubj,1,verb,y,,negative,
mortifying,-1.0,strongsubj,1,adj,n,,negative,
mortifying,-1.0,strongsubj,1,anypos,n,,negative,
most,0.0,weaksubj,1,anypos,n,,neutral,
mostly,0.0,weaksubj,1,anypos,n,,neutral,
motionless,-1.0,weaksubj,1,adj,n,,negative,
motivate,1.0,strongsubj,1,verb,y,,positive,
motivated,1.0,strongsubj,1,adj,n,,positive,
motivation,1.0,strongsubj,1,adj,n,,positive,
motivation,1.0,strongsubj,1,noun,n,,positive,
motive,0.0,weaksubj,1,adj,n,,neutral,
motive,0.0,weaksubj,1,noun,n,,neutral,
motley,-1.0,strongsubj,1,adj,n,,negative,
mourn,-1.0,strongsubj,1,verb,y,,negative,
mourner,-1.0,strongsubj,1,noun,n,,negative,
mournful,-1.0,strongsubj,1,anypos,n,,negative,
mournfully,-1.0,strongsubj,1,anypos,n,,negative,
move,0.0,weaksubj,1,verb,y,,neutral,
moving,1.0,strongsubj,1,adj,n,,positive,
much,0.0,weaksubj,1,anypos,y,,neutral,
muddle,-1.0,weaksubj,1,verb,y,,negative,
muddy,-1.0,weaksubj,1,adj,n,,negative,
mudslinger,-1.0,strongsubj,1,noun,n,,negative,
mudslinging,-1.0,strongsubj,1,noun,n,,negative,
mulish,-1.0,strongsubj,1,adj,n,,negative,
multi-polarization,-1.0,strongsubj,1,adj,n,,negative,
multi-polarization,-1.0,strongsubj,1,noun,n,,negative,
mum,0.0,strongsubj,1,adj,n,,neutral,
mundane,-1.0,strongsubj,1,adj,n,,negative,
murder,-1.0,weaksubj,1,noun,n,,negative,
murder,-1.0,weaksubj,1,verb,y,,negative,
murderous,-1.0,weaksubj,1,adj,n,,negative,
murderously,-1.0,weaksubj,1,adverb,n,,negative,
murky,-1.0,weaksubj,1,adj,n,,negative,
muscle-flexing,-1.0,strongsubj,1,anypos,n,,negative,
must,0.0,strongsubj,1,anypos,y,,neutral,
myriad,1.0,weaksubj,1,noun,n,,positive,
mysterious,-1.0,strongsubj,1,adj,n,,negative,
mysteriously,-1.0,strongsubj,1,adverb,n,,negative,
mystery,-1.0,strongsubj,1,noun,n,,negative,
mystify,-1.0,weaksubj,1,verb,y,,negative,
mistified,-1.0,weaksubj,1,adj,n,,negative,
myth,-1.0,strongsubj,1,adj,n,,negative,
myth,-1.0,strongsubj,1,noun,n,,negative,
nag,-1.0,strongsubj,1,verb,y,,negative,
nagging,-1.0,strongsubj,1,anypos,y,,negative,
naive,-1.0,strongsubj,1,adj,n,,negative,
naively,-1.0,strongsubj,1,adverb,n,,negative,
nap,0.0,weaksubj,1,adj,n,,neutral,
nap,0.0,weaksubj,1,noun,n,,neutral,
narrow,-1.0,weaksubj,1,adj,n,,negative,
narrower,-1.0,strongsubj,1,adj,n,,negative,
narrower,-1.0,strongsubj,1,noun,n,,negative,
nascent,0.0,weaksubj,1,adj,n,,neutral,
nastily,-1.0,strongsubj,1,anypos,n,,negative,
nastiness,-1.0,strongsubj,1,noun,n,,negative,
nasty,-1.0,strongsubj,1,adj,n,,negative,
nationalism,-1.0,strongsubj,1,adj,n,,negative,
nationalism,-1.0,strongsubj,1,noun,n,,negative,
natural,1.0,weaksubj,1,adj,n,,positive,
naturally,1.0,weaksubj,1,adverb,n,,positive,
nature,0.0,weaksubj,1,adj,n,,neutral,
nature,0.0,weaksubj,1,noun,n,,neutral,
naughty,-1.0,strongsubj,1,adj,n,,negative,
nauseate,-1.0,weaksubj,1,verb,y,,negative,
nauseating,-1.0,strongsubj,1,adj,n,,negative,
nauseatingly,-1.0,strongsubj,1,adverb,n,,negative,
navigable,1.0,weaksubj,1,adj,n,,positive,
neat,1.0,weaksubj,1,adj,n,,positive,
neatly,1.0,weaksubj,1,adverb,n,,positive,
nebulous,-1.0,strongsubj,1,adj,n,,negative,
nebulous,-1.0,strongsubj,1,noun,n,,negative,
nebulously,-1.0,strongsubj,1,anypos,n,,negative,
necessarily,1.0,weaksubj,1,adj,n,,positive,
necessary,1.0,weaksubj,1,adj,n,,positive,
need,-1.0,weaksubj,1,adj,n,,negative,
need,-1.0,weaksubj,1,noun,n,,negative,
need,0.0,strongsubj,1,verb,y,,neutral,
needful,0.0,strongsubj,1,adj,n,,neutral,
needful,0.0,strongsubj,1,noun,n,,neutral,
needfully,0.0,strongsubj,1,anypos,y,,neutral,
needless,-1.0,weaksubj,1,adj,n,,negative,
needlessly,-1.0,weaksubj,1,adverb,n,,negative,
needs,0.0,weaksubj,1,adj,n,,neutral,
needs,0.0,weaksubj,1,noun,n,,neutral,
needy,-1.0,weaksubj,1,adj,n,,negative,
nefarious,-1.0,strongsubj,1,adj,n,,negative,
nefariously,-1.0,strongsubj,1,anypos,n,,negative,
negate,-1.0,weaksubj,1,verb,y,,negative,
negation,-1.0,weaksubj,1,noun,n,,negative,
negative,-1.0,weaksubj,1,adj,n,,negative,
neglect,-1.0,strongsubj,1,noun,n,,negative,
neglect,-1.0,strongsubj,1,verb,y,,negative,
neglected,-1.0,strongsubj,1,adj,n,,negative,
negligent,-1.0,strongsubj,1,adj,n,,negative,
negligence,-1.0,strongsubj,1,noun,n,,negative,
negligible,-1.0,weaksubj,1,adj,n,,negative,
nemesis,-1.0,strongsubj,1,noun,n,,negative,
nettle,-1.0,weaksubj,1,verb,y,,negative,
nettlesome,-1.0,strongsubj,1,adj,n,,negative,
nevertheless,0.0,strongsubj,1,anypos,y,,neutral,
nervous,-1.0,strongsubj,1,adj,n,,negative,
nervously,-1.0,strongsubj,1,adverb,n,,negative,
nervousness,-1.0,strongsubj,1,noun,n,,negative,
neurotic,-1.0,strongsubj,1,adj,n,,negative,
neurotically,-1.0,strongsubj,1,adverb,n,,negative,
neutralize,1.0,weaksubj,1,verb,y,,positive,
nice,1.0,strongsubj,1,adj,n,,positive,
nicely,1.0,strongsubj,1,anypos,y,,positive,
nifty,1.0,strongsubj,1,adj,n,,positive,
niggle,-1.0,weaksubj,1,verb,y,,negative,
nightmare,-1.0,strongsubj,1,noun,n,,negative,
nightmarish,-1.0,strongsubj,1,adj,n,,negative,
nightmarishly,-1.0,strongsubj,1,adverb,n,,negative,
nimble,1.0,strongsubj,1,adj,n,,positive,
nix,-1.0,strongsubj,1,verb,y,,negative,
noble,1.0,strongsubj,1,adj,n,,positive,
nobly,1.0,strongsubj,1,adverb,n,,positive,
noisy,-1.0,weaksubj,1,adj,n,,negative,
non-confidence,-1.0,strongsubj,1,adj,n,,negative,
non-confidence,-1.0,strongsubj,1,noun,n,,negative,
non-violence,1.0,weaksubj,1,noun,n,,positive,
non-violent,1.0,weaksubj,1,adj,n,,positive,
nonexistent,-1.0,weaksubj,1,adj,n,,negative,
nonsense,-1.0,strongsubj,1,anypos,n,,negative,
nonviolent,0.0,weaksubj,1,adj,n,,neutral,
normal,1.0,weaksubj,1,adj,n,,positive,
nosey,-1.0,strongsubj,1,adj,n,,negative,
notable,1.0,strongsubj,1,adj,n,,positive,
notable,1.0,strongsubj,1,noun,n,,positive,
notably,1.0,strongsubj,1,anypos,y,,positive,
noteworthy,1.0,strongsubj,1,adj,n,,positive,
noteworthy,1.0,strongsubj,1,noun,n,,positive,
noticeable,1.0,weaksubj,1,adj,n,,positive,
notion,0.0,weaksubj,1,adj,n,,neutral,
notion,0.0,weaksubj,1,noun,n,,neutral,
notorious,-1.0,strongsubj,1,adj,n,,negative,
notoriously,-1.0,strongsubj,1,adverb,n,,negative,
novel,1.0,strongsubj,1,adj,n,,positive,
nourish,1.0,weaksubj,1,verb,y,,positive,
nourishing,1.0,weaksubj,1,adj,n,,positive,
nourishment,1.0,weaksubj,1,noun,n,,positive,
nuance,0.0,strongsubj,1,adj,n,,neutral,
nuance,0.0,strongsubj,1,noun,n,,neutral,
nuances,0.0,strongsubj,1,adj,n,,neutral,
nuances,0.0,strongsubj,1,noun,n,,neutral,
nuisance,-1.0,strongsubj,1,adj,n,,negative,
nuisance,-1.0,strongsubj,1,noun,n,,negative,
numb,-1.0,weaksubj,1,verb,y,,negative,
nurture,1.0,strongsubj,1,verb,y,,positive,
nurturing,1.0,strongsubj,1,adj,n,,positive,
nurturing,1.0,strongsubj,1,noun,n,,positive,
oasis,1.0,strongsubj,1,noun,n,,positive,
obedience,1.0,strongsubj,1,noun,n,,positive,
obedient,1.0,strongsubj,1,adj,n,,positive,
obediently,1.0,strongsubj,1,adverb,n,,positive,
obey,1.0,strongsubj,1,verb,y,,positive,
obese,-1.0,strongsubj,1,adj,n,,negative,
obese,-1.0,strongsubj,1,noun,n,,negative,
object,-1.0,strongsubj,1,verb,y,,negative,
objection,-1.0,strongsubj,1,adj,n,,negative,
objection,-1.0,strongsubj,1,noun,n,,negative,
objectionable,-1.0,strongsubj,1,adj,n,,negative,
objections,-1.0,strongsubj,1,adj,n,,negative,
objections,-1.0,strongsubj,1,noun,n,,negative,
objective,1.0,weaksubj,1,adj,n,,positive,
objectively,1.0,weaksubj,1,adverb,n,,positive,
obligation,0.0,weaksubj,1,adj,n,,neutral,
obligation,0.0,weaksubj,1,noun,n,,neutral,
obliged,1.0,strongsubj,1,anypos,y,,positive,
oblique,-1.0,weaksubj,1,adj,n,,negative,
obliterate,-1.0,strongsubj,1,verb,y,,negative,
obliterated,-1.0,strongsubj,1,adj,n,,negative,
oblivious,-1.0,strongsubj,1,adj,n,,negative,
oblivious,-1.0,strongsubj,1,noun,n,,negative,
obnoxious,-1.0,strongsubj,1,adj,n,,negative,
obnoxiously,-1.0,strongsubj,1,anypos,n,,negative,
obscene,-1.0,strongsubj,1,adj,n,,negative,
obscenely,-1.0,strongsubj,1,anypos,n,,negative,
obscenity,-1.0,strongsubj,1,noun,n,,negative,
obscure,-1.0,weaksubj,1,adj,n,,negative,
obscure,-1.0,strongsubj,1,verb,y,,negative,
obscurity,-1.0,strongsubj,1,anypos,y,,negative,
obsess,-1.0,strongsubj,1,verb,y,,negative,
obsession,-1.0,strongsubj,1,noun,n,,negative,
obsessions,-1.0,strongsubj,1,noun,n,,negative,
obsessive,-1.0,strongsubj,1,adj,n,,negative,
obsessively,-1.0,strongsubj,1,anypos,n,,negative,
obsessiveness,-1.0,strongsubj,1,noun,n,,negative,
obsolete,-1.0,weaksubj,1,adj,n,,negative,
obstacle,-1.0,strongsubj,1,adj,n,,negative,
obstacle,-1.0,strongsubj,1,noun,n,,negative,
obstinate,-1.0,strongsubj,1,adj,n,,negative,
obstinately,-1.0,strongsubj,1,anypos,n,,negative,
obstruct,-1.0,weaksubj,1,verb,y,,negative,
obstruction,-1.0,weaksubj,1,noun,n,,negative,
obtrusive,-1.0,strongsubj,1,adj,n,,negative,
obtuse,-1.0,strongsubj,1,adj,n,,negative,
obviate,1.0,strongsubj,1,verb,y,,positive,
obvious,0.0,weaksubj,1,adj,n,,neutral,
obvious,0.0,weaksubj,1,anypos,y,,neutral,
obvious,0.0,weaksubj,1,noun,n,,neutral,
obviously,-1.0,strongsubj,1,anypos,n,,negative,
